"Label","MTR"
"Cingulate area 2",0.592723758381908
"Cingulate area 2",0.40156914255931
"Cingulate area 2",0.415693077229662
"Cingulate area 2",0.312732803467952
"Cingulate area 2",0.298127371024748
"Cingulate area 2",0.185296392919554
"Cingulate area 2",0.266589266902884
"Cingulate area 2",0.198698080930626
"Cingulate area 2",0.39683441445959
"Cingulate area 2",0.404618628454045
"Cingulate area 2",0.352536619357124
"Cingulate area 2",0.368827294005314
"Cingulate area 2",0.376451008742151
"Cingulate area 2",0.364895062193682
"Cingulate area 2",0.347320393484551
"Cingulate area 2",0.352777368243551
"Cingulate area 2",0.376290509484534
"Cingulate area 2",0.64336127416027
"Cingulate area 2",0.659411199922033
"Cingulate area 2",0.649219497063314
"Cingulate area 2",0.564315389783587
"Cingulate area 2",0.511511134027387
"Cingulate area 2",0.617841892199067
"Cingulate area 2",0.654435722935887
"Cingulate area 2",0.470102325562038
"Cingulate area 2",0.524110325750371
"Cingulate area 2",0.462237861938775
"Cingulate area 2",0.301899103578762
"Cingulate area 2",0.221087727368285
"Cingulate area 2",0.247409605617577
"Cingulate area 2",0.285447929672955
"Cingulate area 2",0.214988755578815
"Cingulate area 2",0.284484934127249
"Cingulate area 2",0.280071204542764
"Cingulate area 2",0.364895062193682
"Cingulate area 2",0.356308351911139
"Cingulate area 2",0.375247264310019
"Cingulate area 2",0.397717160376487
"Cingulate area 2",0.418742563124397
"Cingulate area 2",0.406624869174266
"Cingulate area 2",0.433267745938792
"Cingulate area 2",0.421069802359852
"Cingulate area 2",0.314578544930555
"Cingulate area 2",0.345635151279566
"Cingulate area 2",0.292429647379322
"Cingulate area 2",0.271484494260221
"Cingulate area 2",0.255755567013694
"Cingulate area 2",0.245563864154974
"Cingulate area 2",0.211217023024801
"Cingulate area 2",0.161783251678571
"Cingulate area 2",0.412804090592545
"Cingulate area 2",0.399241903323855
"Cingulate area 2",0.393624429307238
"Cingulate area 2",0.414970830570383
"Cingulate area 2",0.410717600243515
"Cingulate area 2",0.408550860265677
"Cingulate area 2",0.375488013196446
"Cingulate area 2",0.309201819800364
"Cingulate area 2",0.330387721805891
"Cingulate area 2",0.381667234614724
"Cingulate area 2",0.368666794747696
"Cingulate area 2",0.337850937285111
"Cingulate area 2",0.367222301429138
"Cingulate area 2",0.387926705661812
"Cingulate area 2",0.377735002803092
"Cingulate area 2",0.387043959744915
"Cingulate area 2",0.396593665573164
"Cingulate area 2",0.433909742969263
"Cingulate area 2",0.643521773417888
"Cingulate area 2",0.660855693240592
"Cingulate area 2",0.654355473307078
"Cingulate area 2",0.617922141827876
"Cingulate area 2",0.459429124930466
"Cingulate area 2",0.330066723290656
"Cingulate area 2",0.52483257240965
"Cingulate area 2",0.601872216066113
"Cingulate area 2",0.55396318766725
"Cingulate area 2",0.15985726058716
"Cingulate area 2",0.352697118614742
"Cingulate area 2",0.29868911842641
"Cingulate area 2",0.298287870282365
"Cingulate area 2",0.280953950459661
"Cingulate area 2",0.19099411656498
"Cingulate area 2",0.0644404519334785
"Cingulate area 2",0.222211222171609
"Cingulate area 2",-0.074632154792198
"Cingulate area 2",0.215951751124521
"Cingulate area 2",0.197895584642538
"Cingulate area 2",0.179357920387702
"Cingulate area 2",0.252465332232532
"Cingulate area 2",0.375728762082872
"Cingulate area 2",0.242273629373813
"Cingulate area 2",0.464725600431848
"Cingulate area 2",0.23906364422146
"Cingulate area 2",-0.00674096881994046
"Cingulate area 2",0.0373963270249078
"Cingulate area 2",0.371716280642431
"Cingulate area 2",0.544092483323766
"Cingulate area 2",0.294435888099542
"Cingulate area 2",0.596495490935922
"Cingulate area 2",0.472590064055112
"Cingulate area 2",0.410557100985898
"Cingulate area 2",0.534944025639561
"Cingulate area 2",0.569772364542587
"Cingulate area 2",0.376691757628578
"Cingulate area 2",0.362166574814182
"Cingulate area 2",0.370031038437446
"Cingulate area 2",0.346678396454081
"Cingulate area 2",0.37316077396099
"Cingulate area 2",0.412643591334927
"Cingulate area 2",0.389852696753223
"Cingulate area 2",0.388327953805856
"Cingulate area 2",0.382309231645195
"Cingulate area 2",0.415051080199191
"Cingulate area 2",0.421872298647941
"Cingulate area 2",0.423718040110543
"Cingulate area 2",0.448033677639614
"Cingulate area 2",0.434872738514969
"Cingulate area 2",0.410797849872324
"Cingulate area 2",0.415693077229662
"Cingulate area 2",0.410236102470662
"Cingulate area 2",0.39956290183909
"Cingulate area 2",0.371395282127196
"Cingulate area 2",0.350771127523331
"Cingulate area 2",0.375086765052401
"Cingulate area 2",0.334319953617523
"Cingulate area 2",0.280311953429191
"Cingulate area 2",0.244600868609268
"Cingulate area 2",0.265225023213134
"Cingulate area 2",0.211859020055272
"Cingulate area 2",0.150307554758911
"Cingulate area 2",0.169727964930644
"Cingulate area 2",0.39619241742912
"Cingulate area 2",0.395068922625796
"Cingulate area 2",0.3914576893294
"Cingulate area 2",0.395951668542693
"Cingulate area 2",0.410878099501133
"Cingulate area 2",0.413847335767059
"Cingulate area 2",0.447391680609144
"Cingulate area 2",0.448836173927702
"Cingulate area 2",0.360240583722771
"Cingulate area 2",0.34740064311336
"Cingulate area 2",0.380864738326636
"Cingulate area 2",0.375648512454063
"Cingulate area 2",0.401649392188119
"Cingulate area 2",0.397877659634105
"Cingulate area 2",0.419785808298911
"Cingulate area 2",0.463762604886142
"Cingulate area 2",0.46729358855373
"Cingulate area 2",0.452688156110526
"Cingulate area 2",0.454132649429084
"Cingulate area 2",0.454614147201937
"Cingulate area 2",0.449558420586982
"Cingulate area 2",0.540802248542605
"Cingulate area 2",0.595211496874981
"Cingulate area 2",0.593205256154761
"Cingulate area 2",0.547382718104927
"Cingulate area 2",0.490565980908286
"Cingulate area 2",0.3623270740718
"Cingulate area 2",0.172135453794908
"Cingulate area 2",0.362728322215844
"Cingulate area 2",0.450762165019114
"Cingulate area 2",0.444181695456791
"Cingulate area 2",0.278867460110632
"Cingulate area 2",0.201426568310126
"Cingulate area 2",0.179357920387702
"Cingulate area 2",0.150147055501293
"Cingulate area 2",0.386321713085636
"Cingulate area 2",0.386321713085636
"Cingulate area 2",0.246045361927827
"Cingulate area 2",0.379099246492842
"Cingulate area 2",0.37925974575046
"Cingulate area 2",0.374685516908357
"Cingulate area 2",0.372599026559328
"Cingulate area 2",0.337369439512258
"Cingulate area 2",-0.116682960288017
"Cingulate area 2",0.0902005827811081
"Cingulate area 2",0.152233545850322
"Cingulate area 2",0.247810853761621
"Cingulate area 2",0.312251305695099
"Cingulate area 2",0.451243662791967
"Cingulate area 2",0.338171935800347
"Cingulate area 2",0.341783169096743
"Cingulate area 2",0.394988672996988
"Cingulate area 2",0.38399447385018
"Cingulate area 2",0.360080084465153
"Cingulate area 2",0.397235662603634
"Cingulate area 2",0.41176084541803
"Cingulate area 2",-0.0761568977395655
"Cingulate area 2",-0.204957551977714
"Cingulate area 2",-0.164190740542836
"Cingulate area 2",0.145733325916808
"Cingulate area 2",0.267151014304545
"Cingulate area 2",0.193481855058053
"Cingulate area 2",0.154320036199351
"Cingulate area 2",0.348925386060728
"Cingulate area 2",0.343869659445772
"Cingulate area 2",0.432304750393087
"Cingulate area 2",0.261533540287928
"Cingulate area 2",0.230717682825343
"Cingulate area 2",0.179919667789363
"Cingulate area 2",0.362487573329418
"Cingulate area 2",0.0857066035678145
"Cingulate area 2",-0.251662835944444
"Cingulate area 2",0.192759608398774
"Cingulate area 2",0.262255786947208
"Cingulate area 2",0.306473332420865
"Cingulate area 2",0.350690877894522
"Cingulate area 2",0.0736691592464922
"Cingulate area 2",0.372839775445755
"Cingulate area 2",0.202871061628684
"Cingulate area 2",0.397957909262914
"Cingulate area 2",0.396914664088399
"Cingulate area 2",0.361203579268476
"Cingulate area 2",0.476843294381979
"Cingulate area 2",0.45782413235429
"Cingulate area 2",0.481818771368125
"Cingulate area 2",0.456780887179775
"Cingulate area 2",0.378697998348798
"Cingulate area 2",0.366740803656285
"Cingulate area 2",0.36906804289174
"Cingulate area 2",0.392420684875106
"Cingulate area 2",0.374846016165975
"Cingulate area 2",0.330146972919465
"Cingulate area 2",0.364172815534403
"Cingulate area 2",0.416094325373706
"Cingulate area 2",0.377333754659048
"Cingulate area 2",0.361524577783712
"Cingulate area 2",0.432545499279513
"Cingulate area 2",0.429736762271204
"Cingulate area 2",0.418020316465118
"Cingulate area 2",0.436397481462336
"Cingulate area 2",0.448194176897232
"Cingulate area 2",0.427891020808602
"Cingulate area 2",0.410717600243515
"Cingulate area 2",0.421952548276749
"Cingulate area 2",0.443138450282277
"Cingulate area 2",0.455817891634069
"Cingulate area 2",0.460873618249025
"Cingulate area 2",0.39547017076984
"Cingulate area 2",0.370191537695064
"Cingulate area 2",0.380704239069019
"Cingulate area 2",0.375488013196446
"Cingulate area 2",0.330307472177083
"Cingulate area 2",0.257681558105105
"Cingulate area 2",0.265546021728369
"Cingulate area 2",0.220204981451388
"Cingulate area 2",0.182567905540054
"Cingulate area 2",0.208087287501257
"Cingulate area 2",0.31562179010507
"Cingulate area 2",0.379500494636886
"Cingulate area 2",0.375809011711681
"Cingulate area 2",0.382790729418048
"Cingulate area 2",0.388568702692282
"Cingulate area 2",0.397155412974826
"Cingulate area 2",0.407748363977589
"Cingulate area 2",0.406785368431883
"Cingulate area 2",0.427650271922175
"Cingulate area 2",0.390494693783694
"Cingulate area 2",0.286250425961043
"Cingulate area 2",0.295158134758822
"Cingulate area 2",0.348925386060728
"Cingulate area 2",0.433749243711645
"Cingulate area 2",0.450521416132688
"Cingulate area 2",0.419063561639632
"Cingulate area 2",0.466972590038495
"Cingulate area 2",0.487034997240698
"Cingulate area 2",0.492652471257315
"Cingulate area 2",0.51536311621021
"Cingulate area 2",0.519776845794695
"Cingulate area 2",0.507338153329329
"Cingulate area 2",0.506856655556476
"Cingulate area 2",0.510467888852872
"Cingulate area 2",0.504128168176976
"Cingulate area 2",0.506936905185285
"Cingulate area 2",0.479250783246243
"Cingulate area 2",0.467534337440156
"Cingulate area 2",0.491930224598036
"Cingulate area 2",0.458385879755951
"Cingulate area 2",0.412001594304456
"Cingulate area 2",0.409273106924957
"Cingulate area 2",0.340579424664611
"Cingulate area 2",0.327739484055201
"Cingulate area 2",0.399161653695046
"Cingulate area 2",0.504208417805785
"Cingulate area 2",0.45983037307451
"Cingulate area 2",0.439206218470645
"Cingulate area 2",0.448595425041276
"Cingulate area 2",0.46255886045401
"Cingulate area 2",0.425724280830764
"Cingulate area 2",0.317467531567672
"Cingulate area 2",0.408711359523295
"Cingulate area 2",0.413606586880633
"Cingulate area 2",0.423316791966499
"Cingulate area 2",0.38198823312996
"Cingulate area 2",0.377815252431901
"Cingulate area 2",0.386482212343253
"Cingulate area 2",0.386963710116106
"Cingulate area 2",0.396593665573164
"Cingulate area 2",0.399161653695046
"Cingulate area 2",0.403334634393104
"Cingulate area 2",0.382549980531621
"Cingulate area 2",0.390414444154885
"Cingulate area 2",0.376049760598107
"Cingulate area 2",0.361283828897285
"Cingulate area 2",0.354302111190918
"Cingulate area 2",0.334400203246332
"Cingulate area 2",0.299973112487351
"Cingulate area 2",0.289941908886249
"Cingulate area 2",0.321720761894539
"Cingulate area 2",0.0723851651855512
"Cingulate area 2",0.0715024192686542
"Cingulate area 2",0.0453410402769805
"Cingulate area 2",0.0643602023046697
"Cingulate area 2",0.0375568262825254
"Cingulate area 2",0.0602674712354201
"Cingulate area 2",0.0506375157783623
"Cingulate area 2",0.0119571946925134
"Cingulate area 2",0.00778421399445506
"Cingulate area 2",0.469219579645141
"Cingulate area 2",0.268354758736677
"Cingulate area 2",0.0893178368642111
"Cingulate area 2",0.191555863966641
"Cingulate area 2",0.400285148498369
"Cingulate area 2",0.449718919844599
"Cingulate area 2",0.358635591146594
"Cingulate area 2",0.328381481085671
"Cingulate area 2",0.36369131776155
"Cingulate area 2",0.403334634393104
"Cingulate area 2",-0.0823361191578442
"Cingulate area 2",-0.282719442293455
"Cingulate area 2",-0.225902705096814
"Cingulate area 2",-0.163949991656409
"Cingulate area 2",0.268996755767148
"Cingulate area 2",0.165956232376629
"Cingulate area 2",0.248613350049709
"Cingulate area 2",0.422995793451264
"Cingulate area 2",0.301497855434718
"Cingulate area 2",0.329183977373759
"Cingulate area 2",0.166517979778291
"Cingulate area 2",0.178555424099613
"Cingulate area 2",0.158653516155027
"Cingulate area 2",0.13136864236003
"Cingulate area 2",-0.158332517639792
"Cingulate area 2",0.00770396436564624
"Cingulate area 2",0.567766123822366
"Cingulate area 2",0.36096283038205
"Cingulate area 2",0.352536619357124
"Cingulate area 2",0.238421647190989
"Cingulate area 2",0.0929290701606078
"Cingulate area 2",0.38399447385018
"Cingulate area 2",0.124547423911281
"Cingulate area 2",0.255595067756076
"Cingulate area 2",0.142041842991603
"Cingulate area 2",0.0693356792908162
"Cingulate area 2",0.0714221696398454
"Cingulate area 2",0.240347638282401
"Cingulate area 2",0.340980672808655
"Cingulate area 2",0.363290069617506
"Cingulate area 2",0.229433688764402
"Cingulate area 2",0.333838455844671
"Cingulate area 2",0.430539258559293
"Cingulate area 2",0.376691757628578
"Cingulate area 2",0.379500494636886
"Cingulate area 2",0.391297190071782
"Cingulate area 2",0.366098806625814
"Cingulate area 2",0.349567383091198
"Cingulate area 2",0.396994913717208
"Cingulate area 2",0.284484934127249
"Cingulate area 2",0.163709242769983
"Cingulate area 2",0.182407406282437
"Cingulate area 2",0.200222823877994
"Cingulate area 2",0.329344476631377
"Cingulate area 2",0.435354236287822
"Cingulate area 2",0.399803650725516
"Cingulate area 2",0.419625309041294
"Cingulate area 2",0.420427805329382
"Cingulate area 2",0.404137130681193
"Cingulate area 2",0.41986605792772
"Cingulate area 2",0.423316791966499
"Cingulate area 2",0.418582063866779
"Cingulate area 2",0.416415323888941
"Cingulate area 2",0.455416643490025
"Cingulate area 2",0.485831252808566
"Cingulate area 2",0.491368477196374
"Cingulate area 2",0.494096964575874
"Cingulate area 2",0.418983312010823
"Cingulate area 2",0.392179935988679
"Cingulate area 2",0.398680155922193
"Cingulate area 2",0.40229138921859
"Cingulate area 2",0.381907983501151
"Cingulate area 2",0.372358277672902
"Cingulate area 2",0.307115329451335
"Cingulate area 2",0.290904904431954
"Cingulate area 2",0.277503216420882
"Cingulate area 2",0.192599109141156
"Cingulate area 2",0.257119810703443
"Cingulate area 2",0.369469291035784
"Cingulate area 2",0.372438527301711
"Cingulate area 2",0.369549540664593
"Cingulate area 2",0.380463490182592
"Cingulate area 2",0.377093005772622
"Cingulate area 2",0.377815252431901
"Cingulate area 2",0.387445207888959
"Cingulate area 2",0.390414444154885
"Cingulate area 2",0.402853136620251
"Cingulate area 2",0.324048001129995
"Cingulate area 2",0.17069096047635
"Cingulate area 2",0.10087378341268
"Cingulate area 2",0.183691400343378
"Cingulate area 2",0.463040358226863
"Cingulate area 2",0.505091163722682
"Cingulate area 2",0.471867817395832
"Cingulate area 2",0.490084483135433
"Cingulate area 2",0.526277065728209
"Cingulate area 2",0.533419282692194
"Cingulate area 2",0.516807609528769
"Cingulate area 2",0.488639989816875
"Cingulate area 2",0.479652031390287
"Cingulate area 2",0.475479050692229
"Cingulate area 2",0.473151811456773
"Cingulate area 2",0.467614587068965
"Cingulate area 2",0.454694396830746
"Cingulate area 2",0.445064441373688
"Cingulate area 2",0.415773326858471
"Cingulate area 2",0.403976631423575
"Cingulate area 2",0.404217380310001
"Cingulate area 2",0.400766646271222
"Cingulate area 2",0.438483971811365
"Cingulate area 2",0.43816297329613
"Cingulate area 2",0.569852614171396
"Cingulate area 2",0.460632869362598
"Cingulate area 2",0.389852696753223
"Cingulate area 2",0.373401522847416
"Cingulate area 2",0.353900863046874
"Cingulate area 2",0.333517457329435
"Cingulate area 2",0.240106889395975
"Cingulate area 2",0.259286550681281
"Cingulate area 2",0.281355198603706
"Cingulate area 2",0.414730081683956
"Cingulate area 2",0.431101005960954
"Cingulate area 2",0.434952988143777
"Cingulate area 2",0.406063121772604
"Cingulate area 2",0.404859377340472
"Cingulate area 2",0.400044399611943
"Cingulate area 2",0.391537938958209
"Cingulate area 2",0.423076043080073
"Cingulate area 2",0.387284708631341
"Cingulate area 2",0.398519656664575
"Cingulate area 2",0.399643151467899
"Cingulate area 2",0.395389921141032
"Cingulate area 2",0.383512976077327
"Cingulate area 2",0.388568702692282
"Cingulate area 2",0.399161653695046
"Cingulate area 2",0.389451448609179
"Cingulate area 2",0.383593225706136
"Cingulate area 2",0.390815692298929
"Cingulate area 2",0.339054681717244
"Cingulate area 2",0.355425605994242
"Cingulate area 2",0.3650555614513
"Cingulate area 2",0.341141172066273
"Cingulate area 2",0.32846173071448
"Cingulate area 2",0.319554021916701
"Cingulate area 2",0.300775608775439
"Cingulate area 2",0.310806812376541
"Cingulate area 2",0.321881261152157
"Cingulate area 2",0.325331995190936
"Cingulate area 2",0.12663391426031
"Cingulate area 2",0.257761807733914
"Cingulate area 2",0.306714081307291
"Cingulate area 2",0.328702479600906
"Cingulate area 2",0.307917825739423
"Cingulate area 2",0.254150574437517
"Cingulate area 2",0.265064523955516
"Cingulate area 2",0.284886182271293
"Cingulate area 2",0.270441249085707
"Cingulate area 2",0.23497091315221
"Cingulate area 2",0.286571424476278
"Cingulate area 2",0.134177379368339
"Cingulate area 2",0.0969415516010486
"Cingulate area 2",0.119812695811561
"Cingulate area 2",0.312572304210335
"Cingulate area 2",0.47475680403295
"Cingulate area 2",0.459750123445701
"Cingulate area 2",0.385438967168739
"Cingulate area 2",0.368827294005314
"Cingulate area 2",0.38399447385018
"Cingulate area 2",0.415532577972044
"Cingulate area 2",-0.0763173969971831
"Cingulate area 2",-0.490004233506625
"Cingulate area 2",-0.478849535102199
"Cingulate area 2",-0.277422966792074
"Cingulate area 2",0.231439929484623
"Cingulate area 2",0.232563424287946
"Cingulate area 2",0.292830895523366
"Cingulate area 2",0.32035651820479
"Cingulate area 2",0.347079644598125
"Cingulate area 2",0.252866580376576
"Cingulate area 2",0.0352295870470698
"Cingulate area 2",0.29186789997766
"Cingulate area 2",0.213544262260257
"Cingulate area 2",0.198617831301817
"Cingulate area 2",0.114756969196605
"Cingulate area 2",0.00738296585041098
"Cingulate area 2",-0.494819211235153
"Cingulate area 2",0.0926080716453725
"Cingulate area 2",0.555327431357
"Cingulate area 2",0.537592263390252
"Cingulate area 2",0.491609226082801
"Cingulate area 2",0.270280749828089
"Cingulate area 2",0.228550942847505
"Cingulate area 2",0.308559822769894
"Cingulate area 2",0.337128690625832
"Cingulate area 2",0.30270159986685
"Cingulate area 2",0.229433688764402
"Cingulate area 2",-0.0349888381606434
"Cingulate area 2",-0.0492732720886124
"Cingulate area 2",0.0849041072797263
"Cingulate area 2",0.150468054016528
"Cingulate area 2",0.038198823312996
"Cingulate area 2",0.152233545850322
"Cingulate area 2",0.191154615822597
"Cingulate area 2",0.305590586503968
"Cingulate area 2",0.386080964199209
"Cingulate area 2",0.389531698237988
"Cingulate area 2",0.376210259855725
"Cingulate area 2",0.371475531756005
"Cingulate area 2",0.341943668354361
"Cingulate area 2",0.356709600055183
"Cingulate area 2",0.342344916498405
"Cingulate area 2",0.211778770426463
"Cingulate area 2",0.18216665739601
"Cingulate area 2",0.24789110339043
"Cingulate area 2",0.336165695080126
"Cingulate area 2",0.396112167800311
"Cingulate area 2",0.386642711600871
"Cingulate area 2",0.403334634393104
"Cingulate area 2",0.41376708613825
"Cingulate area 2",0.421792049019132
"Cingulate area 2",0.422835294193646
"Cingulate area 2",0.44016921401635
"Cingulate area 2",0.455416643490025
"Cingulate area 2",0.446187936177012
"Cingulate area 2",0.474676554404141
"Cingulate area 2",0.479411282503861
"Cingulate area 2",0.477726040298876
"Cingulate area 2",0.486633749096654
"Cingulate area 2",0.421150051988661
"Cingulate area 2",0.39482817373937
"Cingulate area 2",0.410797849872324
