Cingulate area 2,Glomerular layer of the accessory olfactory bulb,Glomerular layer of the olfactory bulb,"Olfactory bulb, unspecified",Frontal association cortex,Cornu ammonis 3,Dentate gyrus,Cornu ammonis 2,Cornu ammonis 1,Fasciola cinereum,Subiculum,Postrhinal cortex,Presubiculum,Parasubiculum,Perirhinal area 35,Perirhinal area 36,Medial entorhinal cortex,Lateral entorhinal cortex,Primary auditory area,"Secondary auditory area, dorsal part","Secondary auditory area, ventral part","Piriform cortex, layer 1","Piriform cortex, layer 2","Piriform cortex, layer 3",Ventrolateral orbital area,Lateral orbital area,Ventral orbital area,Medial orbital area,Dorsolateral orbital area,Prelimbic area,Secondary motor area,Frontal association area 3,Primary motor area,"Agranular insular cortex, ventral area",Agranular insular cortex dorsal area,Cingulate area 1,Infralimbic area,Dysgranular insular cortex,Granular insular cortex,"Primary somatosensory area, forelimb representation","Primary somatosensory area, dysgranular zone","Primary somatosensory area, face representation",Secondary somatosensory area,"Primary somatosensory area, hindlimb representation","Agranular insular cortex, posterior area","Primary somatosensory area, barrel field",Retrosplenial dysgranular area,"Primary somatosensory area, trunk representation",Retrosplenial granular area,"Parietal association cortex, lateral area","Parietal association cortex, medial area","Parietal association cortex, posterior area",Primary visual area,"Secondary visual area, lateral part",Temporal association cortex,"Secondary visual area, medial part",Nucleus of the lateral olfactory tract
0.0,0.47965041417596055,0.28573213725149604,0.4603414816756495,0.6681563534620804,0.883215744316551,0.9345778579709532,0.9895933942012591,0.8883000577177972,0.9748816545471441,0.8745640714220507,0.8265084458168491,0.8462503702088899,0.8028580145614729,0.8885795300980525,0.8249551535535263,0.8217529362483617,0.8343879039040754,0.8475113226354105,0.8616689221665819,0.8630621702244748,0.9070529872155341,0.8667003916593305,0.9198823836713127,0.7490734601104475,0.7668820763129649,0.7023492794100207,0.39515387103748795,0.7076270887069152,0.8083912557727323,0.8577353567526753,0.7589766953489127,0.9240226053285524,0.8313484712026319,0.815590302876759,0.9888170274752219,0.8350645859269625,0.8952140835366095,0.9009748037893358,0.9782401816849623,0.8931510967691524,0.9531570402232142,0.9483089701686797,0.9486442540427603,0.8419178423176711,0.9069665921773374,0.8098659058747038,0.787276132856882,0.9901369095349534,0.8858741449408137,0.8351458278912895,0.8546764346304029,0.864628786547671,0.8457776847153113,0.8932348920170139,0.811011383728989,0.7686347083834896
0.47965041417596055,0.0,0.4216853679941454,0.6702690928750578,0.8624666336655559,0.4917533980846301,0.4818900009524506,0.5303085422585271,0.5064642983874147,0.5117204304461825,0.5671301410493189,0.6614389578674557,0.5899158756198967,0.6389469389241059,0.6607088486102317,0.6368797917849416,0.7866795061885192,0.6704127021271948,0.6037978541276351,0.5220634068682255,0.659385919692319,0.6528273842422793,0.6422578398609018,0.5669459884227501,0.8174142410842287,0.8579582247451918,0.8707859917270847,0.9107224473238943,0.7506084859225055,0.7361347017153486,0.6848843411228978,0.6229529249824884,0.5491836976715984,0.6489739668568336,0.5790767707155896,0.48926841983498454,0.6840586870335325,0.6570202128079483,0.6119169017372902,0.4821676089510477,0.5154434171938349,0.6152798864553325,0.6125872395076486,0.4471620500911468,0.5454602921514534,0.4889172154152448,0.5865369008656923,0.43509645306636696,0.5344119172456339,0.42346632087338587,0.5016037403973622,0.49789495632769204,0.6316945248313244,0.6471214042593862,0.6338206139377129,0.5949737643113376,0.3181946262944202
0.28573213725149604,0.4216853679941454,0.0,0.7927471471722105,0.42010615676119417,0.2312577563684013,0.25299048467886237,0.2738432947743634,0.2570488865082833,0.2768905359127216,0.2997782848944423,0.38872627550111977,0.2868572001070612,0.4179121172348943,0.2905281118112142,0.2847962711600169,0.40248041272618146,0.3006483863517201,0.2754849191781424,0.2728541752662029,0.312708471746249,0.29601691962588167,0.2975556115377494,0.2649978564809731,0.37719840887962286,0.3724727823541014,0.3590351437120434,0.3880523678082838,0.34044229203730464,0.3207298622735737,0.29431167327535845,0.2575981776763553,0.26141126881117943,0.2800254778315951,0.27013592929482844,0.27105322446089547,0.3431431950753939,0.3030155845049396,0.28591107704234203,0.2343186378299137,0.22799337765833685,0.2781020264867186,0.3084571858635881,0.24106669199624273,0.2874023176456327,0.244636497322333,0.3282517969978452,0.21741783316919083,0.31901097653868027,0.23196813189805846,0.2826298054150357,0.26316092885989606,0.3304739417287906,0.29942878925344046,0.3303240188215496,0.30303468074262924,0.18607861539786305
0.4603414816756495,0.6702690928750578,0.7927471471722105,0.0,0.7248200441148397,0.36261520139398035,0.3921791631400595,0.4193129013797791,0.40606298546002484,0.43521482970286257,0.45669939189457887,0.6134338895918852,0.45793189813084706,0.6479015347655054,0.4816074708729704,0.46811434801377233,0.6639122295994909,0.48659165426470413,0.45364036117834283,0.427085164073492,0.497173331774604,0.47508712837563244,0.48834280815706405,0.42524046134624643,0.5827641147909907,0.6120016363547628,0.6073785701944308,0.6303535957680095,0.5548347103179302,0.5174763648774429,0.4734775051682921,0.42056139685790306,0.4124627883039084,0.46232505597694395,0.4378675100606725,0.39701062793325315,0.5969734226132447,0.496002165503645,0.45615971704696695,0.3684601426471028,0.3639725399633486,0.45217225021879504,0.5028212195901717,0.36318795542091803,0.45161614707115993,0.3894877171953811,0.5021787059218725,0.33393832917335176,0.5132058770228696,0.3458338118073665,0.42779791709355486,0.4110192722852363,0.5333179411111694,0.47077708693556947,0.5100604430035404,0.48154379287724114,0.2747030176595121
0.6681563534620804,0.8624666336655559,0.42010615676119417,0.7248200441148397,0.0,0.6768057503974597,0.6845470600429636,0.6629982216003548,0.7028879759346477,0.7048224845474055,0.7905226890505338,0.9146364443898771,0.8183846240386276,0.9017811496955943,0.8355907797613231,0.8566741046662654,0.8998940723555718,0.8524628974327445,0.8021488351741308,0.7517834596270913,0.8737909651036427,0.8801961905307891,0.8120668095334046,0.7353264511999114,0.8934850443589333,0.9284421082756394,0.9517222403873759,0.7217570743241728,0.8909943569869141,0.896398424396429,0.8460447658369358,0.7964275257535823,0.7386639708000271,0.8305153847147014,0.7659533134312706,0.6823366008763367,0.8929348300784894,0.8091235752025239,0.7494768102645329,0.6376018790103549,0.6641910242532796,0.7736257544249899,0.7806887460782916,0.6192091846152562,0.7157051664294494,0.6806375379735463,0.8051180226401478,0.6042557006637331,0.7640394443523891,0.5370424208752991,0.6537554191354451,0.7665164834666452,0.8742726471518302,0.745509361291728,0.8508530372177325,0.8164771614362452,0.46770856309605496
0.883215744316551,0.4917533980846301,0.2312577563684013,0.36261520139398035,0.6768057503974597,0.0,1.0,0.8722467235718718,0.9578667598906252,0.9066343129137001,0.9373932962841639,0.7834040369460088,0.9773583974131944,0.7287810878335703,0.9626727699971337,0.9079408613679145,0.7242245537713676,0.8674653173598554,0.9096456255422495,0.9029369669620392,0.8290547408724283,0.9710817417310433,0.9567054047573259,0.9945055034370079,0.699991872510828,0.7668440555529021,0.7098671408310532,0.4106585621889198,0.7371309591289298,0.8411402628347929,0.9415305361642214,0.908791828633621,0.9971442601694949,0.9220126011694423,0.9015990536647387,0.9387576176714039,0.8012996049825059,0.9249691958623554,0.8324067646067597,0.9981653215021737,1.0,0.9513435344093704,0.882140611415527,0.8808183297196576,0.9049127642980362,0.9942670785048748,0.8215114581522579,0.9008668311274168,0.8478549398650369,0.7945987553760114,0.9109185590374889,0.932688869477334,0.8657886846390221,0.7661573635399844,0.7823095059060801,0.8943154792868593,0.8818872023272222
0.9345778579709532,0.4818900009524506,0.25299048467886237,0.3921791631400595,0.6845470600429636,1.0,0.0,0.8696423612946804,0.9908348750947864,0.8511901053098201,0.9125549223843401,0.7730068378029363,0.898749596210969,0.7554754093447389,0.8760821196347631,0.8713874232184184,0.7083810376857465,0.8634676403751422,0.8565851122900617,0.8479610157664127,0.8621833572581094,0.9032832544775751,0.9095589089338797,0.9278245741538907,0.729785697266812,0.7848598429497629,0.7559098241441883,0.4213233846563709,0.7912020259844952,0.8097116630656888,0.8898138442096065,0.9300745659475639,0.9525414161375205,0.8150525994853188,0.9129318101919104,0.9889194991940286,0.8226707639795834,0.9134231831943181,0.8622706902387993,0.991440009732768,0.8874407244565172,0.9666675281754522,0.8480889374094372,0.9092745722316973,0.9752465300521995,0.9543880999858871,0.8232689230887423,0.934499904927764,0.9697328411449054,0.7556493372731659,0.8743604259873624,0.8944005048669911,0.8744985447428193,0.8205008963708019,0.7713859999428819,0.8927788337023783,0.9050712092873197
0.9895933942012591,0.5303085422585271,0.2738432947743634,0.4193129013797791,0.6629982216003548,0.8722467235718718,0.8696423612946804,0.0,0.9420345235007824,0.9442218648191124,0.9119458299643791,0.8676866969762425,0.9137612544461943,0.8134650901481756,0.9233393519119131,0.8497986470110804,0.7733888268965012,0.9194562485229212,0.8689012720454157,0.8912053891957835,0.856241947552737,0.9354270883848379,0.9189978940480013,0.960910636680683,0.7437575980136891,0.7637621095140861,0.7630963257024537,0.4314304345969998,0.7260583063910985,0.8523251397229313,0.8804731984676185,0.7939790131013418,0.9118836236395159,0.8067067446063438,0.8740623082997867,0.900020213418086,0.9046597846900424,0.8753138867220605,0.9184383268882518,0.9066574607437674,0.8508896720930011,0.9794449905255821,0.965864420467538,0.8778122142718251,0.9264950019445211,0.9086875000097656,0.7788596575404472,0.8131901412953174,0.9003458824821261,0.9632904449117418,0.8168083599914441,0.8420967422495232,0.845505698869462,0.8652147031816161,0.8354517772167753,0.7993177445866227,0.7213213721320737
0.8883000577177972,0.5064642983874147,0.2570488865082833,0.40606298546002484,0.7028879759346477,0.9578667598906252,0.9908348750947864,0.9420345235007824,0.0,0.9334822369565784,0.9206140693216439,0.7971801693939703,0.9908315428134458,0.7797965958169967,0.9298992246570139,0.9321398154360915,0.7950208316502752,0.8453176152068602,0.9018390117231342,0.9542918085093703,0.9511348718520006,0.9272750079705867,0.9342570987621573,0.900034242007903,0.7671774488855028,0.7820083744112037,0.8000167999145895,0.42204514667665854,0.7784083003846642,0.8662352032264543,0.9204671336810748,0.869755885684654,0.9511492207738671,0.8761882650077693,0.9455249480250317,0.9670024809639646,0.8866985358586457,0.895654051963197,0.9625087117756375,0.946575468477449,0.9170001890104166,0.9470211645015538,0.9875081802298439,0.8916313461081137,0.892856660865896,0.9778192125796825,0.8103133506494155,0.8624972055987284,0.906970853675814,0.7989011244800532,0.7991198356787218,0.9664166303641775,0.8966571887598748,0.8683214531422071,0.8555184602955729,0.8287487483286083,0.7907587495318792
0.9748816545471441,0.5117204304461825,0.2768905359127216,0.43521482970286257,0.7048224845474055,0.9066343129137001,0.8511901053098201,0.9442218648191124,0.9334822369565784,0.0,0.8733434710067015,0.8709435741792072,0.9464730128462067,0.7908809463996747,0.9219217722028706,0.9308904110700248,0.8314571031313803,0.8537170879668287,0.9217762821250817,0.988450087283531,0.9084888590059792,0.9472762979159185,0.9390355523317333,0.8738918943848054,0.7855421674912817,0.774891828838614,0.7524525701498832,0.41816740865607155,0.7710153202956228,0.8643777040868983,0.9361792004831474,0.8019047021566014,0.9687397676707347,0.8772977963003576,0.8665755027719165,0.9404693870520444,0.8893141569884925,0.8683568312434231,0.8981744333576199,0.8792156997705637,0.845273920665101,0.911960819327465,0.9113837513227013,0.902453492904699,0.8272478652298796,0.9299392959186974,0.8083940910069147,0.7865536988734334,0.9201990419804776,0.8447421377024281,0.7752332153149973,0.935380837588319,0.8812453905042926,0.8524996319943984,0.8614904100279378,0.8915269366940202,0.7328495548916292
