Cingulate area 2,Glomerular layer of the olfactory bulb,"Olfactory bulb, unspecified",Frontal association cortex,Cornu ammonis 3,Dentate gyrus,Cornu ammonis 2,Cornu ammonis 1,Fasciola cinereum,Subiculum,Postrhinal cortex,Presubiculum,Parasubiculum,Perirhinal area 35,Perirhinal area 36,Medial entorhinal cortex,Lateral entorhinal cortex,Primary auditory area,"Secondary auditory area, dorsal part","Secondary auditory area, ventral part","Piriform cortex, layer 1","Piriform cortex, layer 2","Piriform cortex, layer 3",Ventrolateral orbital area,Lateral orbital area,Ventral orbital area,Medial orbital area,Dorsolateral orbital area,Prelimbic area,Secondary motor area,Frontal association area 3,Primary motor area,"Agranular insular cortex, ventral area",Agranular insular cortex dorsal area,Cingulate area 1,Infralimbic area,Dysgranular insular cortex,Granular insular cortex,"Primary somatosensory area, forelimb representation","Primary somatosensory area, dysgranular zone","Primary somatosensory area, face representation",Secondary somatosensory area,"Primary somatosensory area, hindlimb representation","Agranular insular cortex, posterior area","Primary somatosensory area, barrel field",Retrosplenial dysgranular area,"Primary somatosensory area, trunk representation",Retrosplenial granular area,"Parietal association cortex, lateral area","Parietal association cortex, medial area","Parietal association cortex, posterior area",Primary visual area,"Secondary visual area, lateral part",Temporal association cortex,"Secondary visual area, medial part",Nucleus of the lateral olfactory tract
0.6030989820202993,0.6250670165343161,0.36812782126772553,0.16832239234588517,0.7440322454135634,0.834631663636163,0.5448479238413131,0.8493042793809866,0.5970429399370716,0.7329824069349374,0.7533616809082698,0.66674503393303,0.9217987483356185,0.0,0.9397656747818254,0.7729411720035679,0.9162632600211584,0.6823632373780638,0.595370293974596,0.7982147767060257,0.6064644301344758,0.6001891789908002,0.6423912824077372,0.30052694412342706,0.3193649346892709,0.34714951420098733,0.328530944003399,0.3983971563864418,0.3998438811045204,0.3939149223774297,0.2924328350689928,0.3950081556038138,0.4040471563595629,0.3329854970080581,0.43159138366290684,0.4248009647513136,0.38119830980706226,0.3837949211820803,0.37111283858613364,0.30730826227215896,0.3635015287676245,0.32372207510899,0.3983652673499482,0.5374892256960849,0.3708863557953238,0.9860163464930015,0.512524106721517,0.9087127913616047,0.6489421412738228,0.5815632970157532,0.70463756979058,0.7873794677519277,0.9030225190138055,1.0,0.8759627139030737,0.8634148369559256
0.6453900833026747,0.6430633595200562,0.38755161575104946,0.16891229652927572,0.7358825400305473,0.7531959891176593,0.5751284955348381,0.8148057818057768,0.6231257197875755,0.6437044350567871,0.7551954228092251,0.618037181502842,0.8613625449537398,0.9397656747818254,0.0,0.7300485494727665,0.7909559339675051,0.6943104422487221,0.6370580465688933,0.7852572154202291,0.6446220812676237,0.6198415992241605,0.6405629164935693,0.3261873617174964,0.35339294634587554,0.38792196675710905,0.3571704353209258,0.42234886189739734,0.4222026533109339,0.41481506371201726,0.32358248833032494,0.4157576750064309,0.4337696705122397,0.3609663635920976,0.4578293588885316,0.45348517525148313,0.40525693502509097,0.408751558046112,0.3952049869711241,0.3416593611353418,0.39427770820278424,0.3527613526477611,0.432463874644342,0.5669093737907094,0.39419746572488507,0.9125001736447862,0.5541513655437686,0.9013133258299436,0.6780808156238409,0.5894232119976274,0.694773362278128,0.7685089418430144,0.8404847434384087,0.8008995829883528,0.8866401422673434,0.8965809498527952
0.5043081012387823,0.5029898838800857,0.34292997775833856,0.13923741405449908,0.8243621670749491,0.9372786627488657,0.5856866456606963,0.9050260758828316,0.5849094995514676,0.725987755646867,0.6998779523186208,0.6085054551246925,0.7993197917302914,0.7729411720035679,0.7300485494727665,0.0,0.7538020625783993,0.6234919794679777,0.5873826734452703,0.6628068608318701,0.572748740499654,0.5568301520971678,0.617873630584603,0.2815557921196426,0.2948496657722208,0.3247046096292287,0.31439880726190894,0.349491715466488,0.34939873595977433,0.35384765260960244,0.2662807216582092,0.3656841806815017,0.4196037668714251,0.3124155484615822,0.3780377269281733,0.3902949732747153,0.3781087175064362,0.3776457913673372,0.3513146077971698,0.2919444839803035,0.32553325406851685,0.315247509845166,0.38022370950963397,0.6087029933086744,0.34937759990008255,0.825339808349966,0.5367703635918923,0.8193724514642239,0.6932571342181432,0.6087427321381702,0.7541512858374277,0.8323614772403335,0.7204434736068946,0.7913188935373938,0.8144124530489719,0.7656098409763566
0.4402216423528617,0.459447160199977,0.25951179285266784,0.13034597750809945,0.6218038424094768,0.8834810198707677,0.41791586759657984,0.8573025763028131,0.44863842512796115,0.8422806725211103,0.6077371050475238,0.9070998838978968,0.9813273562188707,0.9162632600211584,0.7909559339675051,0.7538020625783993,0.0,0.5593283678308288,0.46269140971060607,0.5861082391411696,0.46174750260803893,0.4474627487769271,0.4908886536664428,0.21669067267133868,0.23115821496925393,0.256345465878633,0.23632827883355506,0.2823766158339047,0.27724528171162166,0.2792702271046815,0.21126907588604854,0.28052339057123243,0.29567141284531606,0.24738855600597015,0.3146094755640152,0.30916053670049,0.2805086913549072,0.2730709493313827,0.2598683547158881,0.22177093156643354,0.2607757460292947,0.2340854176569461,0.2859121030915723,0.4241116100201696,0.2638258705736821,0.8081209850839604,0.39325247113685285,0.9246213034792877,0.5031920931743229,0.43206752455201036,0.5704468895820117,0.8362797018925364,0.9445045512239696,0.9160022726916807,0.750598630294071,0.7295844227458759
0.9497970622048275,0.6695005619384546,0.6844948508306847,0.24263147108689093,0.8701032005941404,0.6042982755962478,0.859839534421079,0.6853703410186209,0.9215946431660987,0.44196759075199116,0.9648607757777298,0.3844819090815381,0.60020049040079,0.6823632373780638,0.6943104422487221,0.6234919794679777,0.5593283678308288,0.0,0.9776309613556241,0.940864460477458,0.9354143179473258,0.9062030823148245,0.9458556643183992,0.6133673438937693,0.6280347682553173,0.6609447391213772,0.6717794959102944,0.753032777340738,0.7325273125754228,0.7468914265057619,0.5843371740306751,0.7288307774891147,0.8660068753840977,0.655308887186453,0.778686797443563,0.7796926344457914,0.7557461441881126,0.7786181233246747,0.7391939111102918,0.6069346090643596,0.6910116113430974,0.6925273550251441,0.7763978654042987,0.8525556705466729,0.7177590018884142,0.8640811716699769,0.8728545048559136,0.6637400263113612,0.918376731684889,0.9470917245711499,0.8989256105569675,0.6640407774323088,0.6454959079806468,0.5931321478049713,0.7616830478393963,0.775681416861381
0.9427004155893599,0.6937075420240525,0.7857864379041171,0.25192959061398434,0.8347110359642071,0.5191028188377602,0.9125351311966378,0.669696194258457,0.9597812665356134,0.38463633546928316,0.8684925746434706,0.3419866135551483,0.517418370066117,0.595370293974596,0.6370580465688933,0.5873826734452703,0.46269140971060607,0.9776309613556241,0.0,0.9506060818518821,0.9004353588376924,0.9499737754195315,0.973084702334945,0.6653627129273492,0.6990148044119694,0.7574292447854135,0.7490315338214826,0.7937395591337445,0.7908707147494193,0.8170328204142121,0.6602239234416021,0.8060280893417445,0.8597864846394382,0.7374908887018394,0.8245446215040994,0.8311835613974438,0.8294742775855846,0.8720112811465233,0.7747767164828788,0.7066999809791166,0.7534561525871785,0.7667668840828953,0.827877542490128,0.9074631442039481,0.785410479148423,0.7727223137278423,0.8946697713458529,0.6016305214683099,0.9520840497728577,0.8769735040094122,0.8320758390610157,0.583124974252287,0.5694461470733599,0.5386753783843351,0.6979262695246599,0.6678561085715011
0.881045350511985,0.7588177951552316,0.6362882966833057,0.22067190163443928,0.827990696651405,0.6176316380297473,0.867323634474141,0.7436995484783278,0.8469077033272538,0.4890183461142489,0.9566444094379896,0.425467388056631,0.6115442570659726,0.7982147767060257,0.7852572154202291,0.6628068608318701,0.5861082391411696,0.940864460477458,0.9506060818518821,0.0,0.8773644062153418,0.9432199677804399,0.9402773478289698,0.5472319719047875,0.5557088315877665,0.6178917478510297,0.5724709127398876,0.6662504366191837,0.6792112952495825,0.6823259458234118,0.5242759499926072,0.6761871097118873,0.71238968842616,0.5938863890672733,0.7009211233018567,0.7211702773763342,0.6361822920238094,0.6422397319337704,0.6488445325198722,0.5590259062760689,0.6474093238311802,0.5649509893082535,0.7027546658520729,0.8543279430131798,0.6380072892449666,0.8243710977424021,0.8097239915858084,0.7274129097833566,0.9668568006734106,0.8543066672161533,0.8822830757136086,0.7058003470951709,0.7270590352283657,0.6718142557494999,0.8062827821867906,0.7476607045502008
0.9220407259163562,0.6875508186012513,0.7994561008344543,0.2626031914838676,0.8227540363676368,0.5063605795180622,0.9233884693309371,0.6603019744985162,0.9219027160468922,0.3931007556288476,0.8814760723881162,0.3466542328594617,0.5095321824018085,0.6064644301344758,0.6446220812676237,0.572748740499654,0.46174750260803893,0.9354143179473258,0.9004353588376924,0.8773644062153418,0.0,0.9231026282929059,0.999016781781076,0.6725550689349472,0.7120496164215809,0.7370226213697774,0.7153050627543478,0.8454597751482079,0.8124025437135836,0.7848883143620153,0.6939945029623139,0.8172841447522159,0.8951179860225876,0.7529429871049264,0.8521962428108084,0.8451254768820633,0.8132490428807438,0.8352945534071878,0.778904947092648,0.7083092241184002,0.7541552494035362,0.7187315408473295,0.857098329748135,0.8955017929719421,0.8062312587739142,0.7831729128281527,0.9204479461377936,0.6054272617965177,0.9318945775312075,0.9069141153372596,0.8387351781789117,0.5849933703136359,0.5727525627041132,0.5091369786763071,0.7011227678608549,0.6762655954709561
0.9809094484182864,0.7155207944729197,0.8293404692981541,0.2587082847044643,0.7716843509189937,0.47796830585385675,0.9129767407143461,0.6342784192213055,0.8766859802165576,0.37936569074422777,0.8988931366071407,0.3350741798910206,0.5016909081865539,0.6001891789908002,0.6198415992241605,0.5568301520971678,0.4474627487769271,0.9062030823148245,0.9499737754195315,0.9432199677804399,0.9231026282929059,0.0,0.9410927004285753,0.7587017533471231,0.75008964077134,0.7984554153737631,0.7741391615587492,0.8204992197617855,0.8740872277807767,0.8759403760392516,0.7144062296402244,0.7971666657640002,0.9443635342853582,0.7701120339686385,0.8921152956552915,0.8641503171727521,0.8427896024561968,0.8687394647173711,0.8204304301423848,0.7474221301807447,0.8283029546678097,0.7885508073062831,0.8911136813615501,0.9143268073836033,0.7867062776410657,0.7368333323951636,0.9432949245218013,0.5673879840930972,0.8528497082603954,0.8940765248600974,0.8559561977623645,0.552533155335654,0.5748376480903941,0.538104748923819,0.681337087429171,0.6777268263275681
0.9303683299582867,0.6616917803866985,0.7335823269291857,0.24937502417378649,0.8250954941065531,0.5465682093078327,0.9816051054545476,0.7183748853606436,0.9179249289781004,0.4069212293592984,0.928422679591467,0.36051006236175726,0.5390841568959047,0.6423912824077372,0.6405629164935693,0.617873630584603,0.4908886536664428,0.9458556643183992,0.973084702334945,0.9402773478289698,0.999016781781076,0.9410927004285753,0.0,0.6755099312164319,0.6850082747152858,0.7105011130031026,0.6948939907539498,0.7848955877218405,0.7554791225968774,0.7758497988410894,0.6166394542207307,0.8074166466767277,0.8956404813125334,0.6949705641395959,0.8174882431259743,0.7955242426668144,0.7789024650265028,0.8169846553612081,0.7894433221981855,0.6870818618853956,0.7388334196010966,0.7190666385965704,0.8186809576535806,0.8997698467815141,0.7333426597114237,0.8183746312934336,0.9201774109759034,0.6350272226196215,0.9655872473286118,0.9475662446428432,0.8992082509353897,0.6172450674413189,0.5750962788858117,0.5299733275854617,0.707016057017239,0.7057457273575335
