Cingulate area 2,Glomerular layer of the accessory olfactory bulb,Glomerular layer of the olfactory bulb,"Olfactory bulb, unspecified",Frontal association cortex,Cornu ammonis 3,Dentate gyrus,Cornu ammonis 2,Cornu ammonis 1,Fasciola cinereum,Subiculum,Postrhinal cortex,Presubiculum,Parasubiculum,Perirhinal area 35,Perirhinal area 36,Medial entorhinal cortex,Lateral entorhinal cortex,Primary auditory area,"Secondary auditory area, dorsal part","Secondary auditory area, ventral part","Piriform cortex, layer 1","Piriform cortex, layer 2","Piriform cortex, layer 3",Ventrolateral orbital area,Lateral orbital area,Ventral orbital area,Medial orbital area,Dorsolateral orbital area,Prelimbic area,Secondary motor area,Frontal association area 3,Primary motor area,"Agranular insular cortex, ventral area",Agranular insular cortex dorsal area,Cingulate area 1,Infralimbic area,Dysgranular insular cortex,Granular insular cortex,"Primary somatosensory area, forelimb representation","Primary somatosensory area, dysgranular zone","Primary somatosensory area, face representation",Secondary somatosensory area,"Primary somatosensory area, hindlimb representation","Agranular insular cortex, posterior area","Primary somatosensory area, barrel field",Retrosplenial dysgranular area,"Primary somatosensory area, trunk representation",Retrosplenial granular area,"Parietal association cortex, lateral area","Parietal association cortex, medial area","Parietal association cortex, posterior area",Primary visual area,"Secondary visual area, lateral part",Temporal association cortex,"Secondary visual area, medial part",Nucleus of the lateral olfactory tract
0.0,0.472790972477388,0.5868272356295717,0.671653399263994,0.9749880396874105,0.9700844299591738,0.8935570278744656,0.860241146648325,0.9678083083613231,0.9733362198757523,1.0,0.9912774572054913,0.9069543589165352,0.903631703987918,0.8556557732357414,0.90977147612575,0.9877195213945772,0.8611147518078944,0.8165695543552687,0.8369539686355527,0.8390734703106306,1.0,0.9001236178412116,0.9606691857506193,0.8727211134252957,0.9848026509910863,0.8164787080935731,0.7209122807375415,0.8866531534250399,0.9776621775920273,1.0,0.9463016776706539,0.994374494810542,0.8902834841267052,0.9570972683370639,1.0,0.9702997741331875,0.9028095071615695,0.9426704398183787,0.9651702156255656,0.9544772788797675,1.0,0.9169775321282386,1.0,0.8791683942128182,0.8984755323529872,0.9941535491968102,0.7959421781798015,0.9302372471333491,0.8721598934745578,0.7827994575181974,0.8553117468466808,0.9723087331627004,1.0,0.9511995325872843,0.9464965282967428,0.7195466889737214
0.472790972477388,0.0,0.558941131495665,0.6639738061041505,0.5309202345850746,0.37792970270721593,0.4040246777920697,0.3370428324749399,0.426484323978288,0.40271918257473494,0.4839301367602826,0.40312253724563085,0.579484099096176,0.33477018412180665,0.33546365512043663,0.40252512144217645,0.4037179049485024,0.34953078118635916,0.36349681424693664,0.3280242810171121,0.34606135899591534,0.422331438793507,0.4515008043504744,0.40835539154952705,0.6175615316200259,0.49016157545408484,0.6333694186342748,0.26494204891830625,0.39855165444746843,0.5561258662129515,0.4654165505575287,0.598779212437415,0.44455997335627806,0.38466521789618735,0.4411279504835857,0.44265953309372325,0.5387818692902355,0.5369069034097027,0.4695421259280503,0.364312441092593,0.37102565277465105,0.46764879000754633,0.4021558627465887,0.3798510423401071,0.41358028300783034,0.3184217961723741,0.40765720802245375,0.2927930303993749,0.49961230048726696,0.44296350071588186,0.43905923906448996,0.3255845373840991,0.4728290497387397,0.49656916453896344,0.423206352649365,0.42920936569030216,0.4675933551695221
0.5868272356295717,0.558941131495665,0.0,0.9796846578266782,0.674241645756121,0.5226677088085984,0.5756192594737013,0.49626995829478165,0.5504056611596003,0.5961801453293332,0.5682067197969124,0.6174736219745586,0.7512975047868512,0.5710861631703799,0.537456467277973,0.5098567698819152,0.6276484899768735,0.5097886493368828,0.4967655554750841,0.4592287507186212,0.5753253248036838,0.550168170323658,0.6351896228133994,0.5401755463617995,0.6172674039109101,0.6062816016641354,0.7101244253512489,0.4072387796843111,0.6489533243291064,0.6141426884586931,0.5773628011628775,0.671036458746039,0.5660986715480781,0.4886879858972769,0.614679555066601,0.5853872145636645,0.6778895002005176,0.770544297087262,0.6447065299049107,0.49591480403542204,0.5081274261310232,0.6453018555692259,0.5859473927336418,0.5603360632300046,0.5874483045806008,0.4507437942858084,0.656238917263741,0.41869381950477297,0.7812948672850216,0.49684763055412046,0.41806436269960673,0.44211291448176876,0.6865421382419012,0.6193896082229984,0.5622363501996658,0.6149703790849764,0.8384875366088737
0.671653399263994,0.6639738061041505,0.9796846578266782,0.0,0.7491046052399026,0.5625843138724597,0.6284264474464721,0.5395094529922371,0.6232842274995106,0.6578120006106307,0.6547504575896519,0.6684636947439501,0.7828511091798017,0.6472300990004873,0.5601825453379158,0.5661444582342401,0.6548947644375255,0.5554151033760524,0.5085174799579862,0.49393628655118726,0.5990499225923739,0.6179892445343399,0.6555857007961738,0.5912326711737652,0.7053458846488442,0.7139722403124917,0.790247923068741,0.4686033328390943,0.7503401505805462,0.7178308689590793,0.6462250807483837,0.7399726709228404,0.637826999528204,0.5348414125770776,0.695455926056228,0.6348664945144814,0.8112078513182747,0.7761335886672583,0.7423839208162645,0.5247955908583763,0.5582910451263873,0.6941975143216831,0.6288575699455649,0.584874516912049,0.6224264185765646,0.49922069053312185,0.699132378099686,0.4438114807030444,0.8109394338353203,0.5594584199602095,0.4518022280742184,0.5181444931217184,0.7686517361937198,0.6882411006658806,0.5915048844965106,0.6864290237987404,0.90434572430261
0.9749880396874105,0.5309202345850746,0.674241645756121,0.7491046052399026,0.0,0.8333082269959806,0.8825645402531623,0.7889533026640276,0.8486226233574414,0.8318599243554038,0.8591168010907148,0.917580283165836,0.9236292478175093,0.8268565863135003,0.8110707293791293,0.843272671913573,0.8762028588472397,0.7794565588648493,0.7242374415510295,0.7103386851716433,0.7702258713884086,0.8771705427323024,0.8266173474802758,0.8955905207461725,0.877804981669891,0.9486512317215098,0.8176440433038918,0.635731098827205,0.8273588828342007,0.901599866945783,0.9365257282966271,0.9906863655849164,0.8832061533048773,0.7746784514621893,0.8673383456071644,0.906520702610932,0.8750576235743258,0.9112209443740075,0.9105786727107703,0.8435402638598899,0.830490770405369,0.9209851824915483,0.7860770495879458,0.9228767419250371,0.7750209546316494,0.7556485216346694,0.9059306452666193,0.6954415296353356,0.9276821895081337,0.8525563508682635,0.7007335077276898,0.7357143271970799,0.8863198439973136,0.962037658910691,0.831740839699063,0.8372433584266923,0.7706517151270554
0.9700844299591738,0.37792970270721593,0.5226677088085984,0.5625843138724597,0.8333082269959806,0.0,0.9425745065692015,0.9302979278330646,0.9739476783569468,0.9545561489382632,0.8980198475059344,0.9499546699536412,0.8007862417624045,0.9008241293597478,0.9536480045252557,0.955685627316005,0.9456602050023919,0.972942188260655,0.9271983606344139,0.9531098034952056,0.9158271308233298,0.9121343550095464,0.8654314504555237,0.8665580859997686,0.7657974332818689,0.8934681427283206,0.7362164728599914,0.689371001886208,0.8050090934426848,0.7629060750546496,0.8784181695658996,0.7653510948216611,0.8962330991003404,0.8292966748537092,0.8232803501997935,0.866157348177276,0.7693104262525716,0.7558560011499726,0.7983290889902389,0.9397881577817151,0.9572465787103477,0.8638317124444066,0.9289832525915301,0.9780223763139749,0.847894864702746,0.9300524293882274,0.9173790239789592,0.9366387991654758,0.8182762778894334,0.9131433304642393,0.7286533552703506,0.9433989616257555,0.9010091785890628,0.8934046163425847,0.9507844068626097,0.8677616594557985,0.6165713218906067
0.8935570278744656,0.4040246777920697,0.5756192594737013,0.6284264474464721,0.8825645402531623,0.9425745065692015,0.0,0.920175771964951,0.9933292859525508,0.9150005568474346,0.8876156680170488,0.9761287767757919,0.8704584460952464,0.939075087981334,0.9067474406526245,0.9386095613934676,0.9933316183511247,0.88130821312073,0.8760071565337212,0.8425427767163931,0.9088702933886117,0.9128710781546704,0.8846354712225057,0.8922645711053875,0.7914904894557218,0.9107475075316146,0.74223050103824,0.6944935186740484,0.8056934215066007,0.8338612333668416,0.8794235342019644,0.823891281854388,0.8968656779203815,0.8011170421398975,0.8007568697400751,0.9462852420811358,0.8105992377048232,0.8600169336743125,0.889660334670344,0.8811038660092949,0.914354617909542,0.8906323818286493,0.8876018248101649,0.9469042206747709,0.8572897673958738,0.9150874456971952,0.9679325317460271,0.8794152904494438,0.9088973228370827,0.893444942313131,0.7062909039463989,0.8746054951767253,0.9371844138343272,0.9530841792374641,0.8973684487393893,0.8926745057000278,0.7045708333733323
0.860241146648325,0.3370428324749399,0.49626995829478165,0.5395094529922371,0.7889533026640276,0.9302979278330646,0.920175771964951,0.0,0.9671499406728268,0.8354745180716385,0.8207623160524723,0.8426155089665668,0.7185647831655042,0.9118611232649297,0.8787745446372945,0.9013920965116453,0.8450104429766538,0.8728978028792294,0.7786391685800591,0.840476863030673,0.8418856709106508,0.8342793297235077,0.7778258898945757,0.7154023315376645,0.6684914945910015,0.7862641529604788,0.6345889474843955,0.6769699828875979,0.7174321663198502,0.6641179470891357,0.7295657971142415,0.6714084875637789,0.7664847172694577,0.7061158632159676,0.7663893824604708,0.8296386708979843,0.7386210802743203,0.6840920231013867,0.7467501415748744,0.793349412641256,0.8902012490641691,0.752937502712318,0.7417463521696314,0.8551847660858193,0.7402109663222144,0.8682289169717405,0.8431978555784491,0.8895544229488387,0.8118178695461193,0.8017219579882288,0.6133317090950114,0.9273808424165031,0.84757723310753,0.7987730563720123,0.8463383267420186,0.8535015614033908,0.6230375590945749
0.9678083083613231,0.426484323978288,0.5504056611596003,0.6232842274995106,0.8486226233574414,0.9739476783569468,0.9933292859525508,0.9671499406728268,0.0,0.9387843595945051,0.9325928440316296,0.9383188620404134,0.8822056123582359,0.907377910733411,0.8934874736745333,0.9367507946507189,0.9794924407130888,0.9093643281977452,0.8380223852496339,0.8755255301749835,0.8865966389556718,1.0,0.8814981866338848,0.9073454446252014,0.8050150767657142,0.8708256987270931,0.7549264795348031,0.7314834889274678,0.7758528242438061,0.8217192719046745,0.9658269400094751,0.8129252847354229,0.8782192255988547,0.8007979316413267,0.8920728511834041,0.9499109470460113,0.848150137550083,0.8592677202298274,0.8394002154141678,0.9461160044623318,0.9699520672014903,0.9577075578209263,0.9097906361262351,0.9621635963184106,0.8544075295341783,0.8998031196375306,0.8538770548981516,0.891122878445107,0.9140416437942881,0.918679725702496,0.7753370341598939,0.8837520018812844,0.8901199842594009,0.9453152214428356,0.9392654165526403,0.882556721199007,0.6637570100990388
0.9733362198757523,0.40271918257473494,0.5961801453293332,0.6578120006106307,0.8318599243554038,0.9545561489382632,0.9150005568474346,0.8354745180716385,0.9387843595945051,0.0,0.8779401272701184,0.9628356510205854,0.7832604053436726,0.9155492685049678,0.8232191015745598,0.890450557806965,0.9281314400309086,0.8459436227719038,0.7946336529441171,0.8066814953385831,0.8776459531444394,0.8951635170853505,0.8178766334928077,0.8773559614307794,0.8159807659523176,0.8929177666567683,0.770713211743659,0.776072759162184,0.9743549124649834,0.7939846677670583,0.9209749195768598,0.798801443790238,0.932932172257673,0.8089429994469369,0.9520024561154515,0.9251417801149586,0.8543166842348743,0.8017645326791301,0.7783213464051654,0.8928554095116218,0.8959566824640838,0.9239203910060733,0.9141980405438068,0.9320655147620085,0.7742234120451621,0.8756472228712938,0.9228801232962732,0.7699241346099926,0.8411552469680723,0.7687309762960755,0.6123316465457492,0.9197748969383032,0.9171510352822853,0.9351941059014683,0.8859011571446802,0.8616154437477868,0.7277112741467803
