Cingulate area 2,Frontal association cortex,Cornu ammonis 3,Dentate gyrus,Cornu ammonis 2,Cornu ammonis 1,Fasciola cinereum,Subiculum,Postrhinal cortex,Presubiculum,Parasubiculum,Perirhinal area 35,Perirhinal area 36,Medial entorhinal cortex,Lateral entorhinal cortex,Primary auditory area,"Secondary auditory area, dorsal part","Secondary auditory area, ventral part","Piriform cortex, layer 1","Piriform cortex, layer 2","Piriform cortex, layer 3",Ventrolateral orbital area,Lateral orbital area,Ventral orbital area,Medial orbital area,Dorsolateral orbital area,Prelimbic area,Secondary motor area,Frontal association area 3,Primary motor area,"Agranular insular cortex, ventral area",Agranular insular cortex dorsal area,Cingulate area 1,Infralimbic area,Dysgranular insular cortex,Granular insular cortex,"Primary somatosensory area, forelimb representation","Primary somatosensory area, dysgranular zone","Primary somatosensory area, face representation",Secondary somatosensory area,"Primary somatosensory area, hindlimb representation","Agranular insular cortex, posterior area","Primary somatosensory area, barrel field",Retrosplenial dysgranular area,"Primary somatosensory area, trunk representation",Retrosplenial granular area,"Parietal association cortex, lateral area","Parietal association cortex, medial area","Parietal association cortex, posterior area",Primary visual area,"Secondary visual area, lateral part",Temporal association cortex,"Secondary visual area, medial part"
0.0,0.17616437358625742,0.8288336538182576,0.875758578178019,0.8497926488476285,0.8474794869047477,0.724502157874671,0.8708665289942623,0.7529796788841103,0.7856153356936143,0.8332949362691917,0.7503944892243306,0.7691887780649855,0.8040737257541232,0.787285036155406,0.8708330225681423,0.7521992883861991,0.7794164131451105,0.8219287209179948,0.936482190998161,0.9076841715873889,0.4210410748843574,0.42816798774976533,0.48239846432401284,0.31023374100209256,0.3610740141250052,0.47821168118258656,0.4752057350432636,0.614266284017849,0.7147146584798869,0.6004178056876698,0.6586349692099012,0.7201582919951556,0.5790200379835672,0.7020565543090873,0.7905991953839965,0.9491954928326197,0.8843804406313902,0.8570406844933183,0.8710103047570427,0.8075639452008074,0.8739482800170549,0.7413562567477269,0.8720631033488705,0.7710502777287975,0.8413583702957069,0.8704630122526515,0.8452052415766328,0.7055201578549036,0.914616125657536,0.8196086000889921,0.8182221576025942,0.8278690978125348
0.17616437358625742,0.0,0.1578703816762427,0.17525262895337154,0.15403570447692347,0.1730061008466431,0.13908129523956486,0.1894861331262113,0.2353685675037954,0.19267435199723906,0.21368009764005572,0.20195330145726106,0.2001897921929684,0.22909298613842183,0.19398924721201669,0.20087023757856423,0.21030351539007283,0.19662115698195273,0.23026022874101842,0.22804919100961576,0.2071678739558853,0.36783750021940237,0.40297627525281104,0.34835704056545436,0.520723142965295,0.48218437042752466,0.3544504251263949,0.39239259771801077,0.33901260924931537,0.2764101511162688,0.26593152563816125,0.25793680746786823,0.28286093730595246,0.23027267216718447,0.24614493478711558,0.2586853432241047,0.1940816116615915,0.160151357913029,0.21242256969942488,0.18480362746360135,0.17481836121584282,0.2115387736451831,0.19425647656091244,0.1963950020843823,0.17725415896072022,0.1904474320117185,0.16188438472390643,0.1927503039153907,0.16359395088586592,0.18757201410900767,0.21057411184946473,0.22366897594556875,0.17886453783400713
0.8288336538182576,0.1578703816762427,0.0,0.9535597119886723,0.9506079112511976,0.9649918675393688,0.9659473034931513,0.9388078360130667,0.7315010677113035,0.8700730674000661,0.7965088086506098,0.8691190490774953,0.8770440973640836,0.7894987165281557,0.8886687631269301,0.8676460549551845,0.8484347420229562,0.8667414430138612,0.737419742619804,0.7361585225736899,0.8033827305977926,0.338854635992515,0.33672043116466,0.36622616410441405,0.23378621767933475,0.30090923102801775,0.3520780979559659,0.36105021177380003,0.4847389422801356,0.5584237340202848,0.45741426415359465,0.4472175997334703,0.5844739558149171,0.3911659657974843,0.5322098632018745,0.5841373449358007,0.744812574830603,0.9454800332513928,0.689317956850842,0.9305817293009516,0.9186150652290846,0.8178272707841446,0.8670248462862636,0.9531496427633926,0.98440908285079,0.8479460487457239,0.8797076253158423,0.9024699212784466,0.9006751878575348,0.9471660071474636,0.8376395521985475,0.771471351363901,0.9315371178212825
0.875758578178019,0.17525262895337154,0.9535597119886723,0.0,0.8911836872429325,0.9084206059842433,0.912924537983406,0.9816982621967509,0.8303913471912726,0.9459509762278946,0.8809543099695463,0.9024709448573143,0.9677566318801626,0.893532417299488,0.9478509385464822,0.9349550140795791,0.8527870614518537,0.9573523730775702,0.8441340073670112,0.8424653162706279,0.8823203125516711,0.3876406295085787,0.38667226860074455,0.40267577667992543,0.2631858472593645,0.34448981400122175,0.3986294617810874,0.41887633051994205,0.548892473563594,0.6494616711880183,0.523008042290255,0.5221953327390574,0.6372530468024952,0.42630071931426566,0.6366526748825128,0.6429605360597015,0.8173825886914361,0.9405106943624306,0.759979214072177,0.8972204721747596,0.9984285954399509,0.9338775473791033,0.8560320296417885,0.9465198249608925,0.9588375565897025,0.992223827563554,0.8685986427587101,0.9230378976372607,0.8746656459890044,0.9593046553441835,0.9423453925296538,0.8959298903409982,0.893164756517749
0.8497926488476285,0.15403570447692347,0.9506079112511976,0.8911836872429325,0.0,0.8833257552252034,0.888950542808076,0.9066259257126073,0.700353981440837,0.7752835358485647,0.7694550490139677,0.8435980582257387,0.7806767143046809,0.7810084695260292,0.8507602906459084,0.8715636225319009,0.8189339066402364,0.7552943294577888,0.7430997529867178,0.7951251450742343,0.8624356039700148,0.343932605688906,0.35124413606331634,0.37364323306215846,0.24584488876893462,0.307270158042437,0.3714113662251428,0.37741758804199094,0.46421072805581365,0.5811821220625042,0.5223114141522981,0.49983446702439976,0.589880017063498,0.4215660347544225,0.5870328742390426,0.625797462587073,0.7726879384418875,0.9335366032503415,0.7049074085366585,0.9256135179060192,0.8241855357251832,0.8513655029059746,0.8016776394272158,0.9264899659636394,0.9417201353788697,0.905299297657128,0.8497403863432376,0.8834154833483245,0.8991893799153259,0.9058131186907045,0.831329769087101,0.7001671878268125,0.9567274544552652
0.8474794869047477,0.1730061008466431,0.9649918675393688,0.9084206059842433,0.8833257552252034,0.0,0.9023445184599967,0.9290649727325386,0.7548252173835142,0.8305295600394004,0.8439479677666775,0.8919167472854286,0.8696933204711186,0.8637667538910608,0.8750352795344055,0.9332240478421439,0.8472518920871004,0.8449144732785036,0.8242805029581272,0.8598826187144304,0.925307204920866,0.3815394607315374,0.3888404238265042,0.4167162603711277,0.2667520046706839,0.3437858536616185,0.41220780304412963,0.4195191516709351,0.5430170273657533,0.6948986924067714,0.5207034740712189,0.5192435881648618,0.6542749144823992,0.45167168314119854,0.6321581627763657,0.6481671166080639,0.8583144656165042,0.9733599068016676,0.774110927974732,0.9449799839310472,0.9331193557124027,0.9255266061823272,0.8747978255234082,0.9825298564277076,0.929805980714215,0.9957882248502116,0.898920274796955,0.9296543149548302,0.8137565738329292,0.9547537457006999,0.89868413860138,0.8573847637552441,0.982328789550263
0.724502157874671,0.13908129523956486,0.9659473034931513,0.912924537983406,0.888950542808076,0.9023445184599967,0.0,0.7751958656285154,0.6232209983992704,0.746844545873955,0.6929357355756057,0.7751346851433933,0.7287757947529829,0.672563649983598,0.7796543804445055,0.811421563478162,0.7443156559524592,0.8000422017969738,0.617890506722125,0.6096712511746575,0.6843059958797649,0.2934801773904169,0.2876210796110128,0.3064093008264219,0.19411912462967224,0.2532437903656918,0.29716239708534986,0.3016475409320393,0.39238785860390146,0.4741539177014211,0.39128211111927164,0.3885029255901604,0.4877042439431354,0.34118188966717305,0.43725100852438564,0.47590467023686867,0.6624015739463726,0.8405028935749642,0.5932964184201336,0.8297911304453939,0.8149825981842385,0.7372033690188857,0.7134060086082487,0.7711262876012827,0.881601173385152,0.8131355044415773,0.760536311616588,0.7658658747297323,0.7859204057392567,0.8198026123297815,0.7333672173421538,0.673391171451007,0.8720693192999438
0.8708665289942623,0.1894861331262113,0.9388078360130667,0.9816982621967509,0.9066259257126073,0.9290649727325386,0.7751958656285154,0.0,0.9369088707120072,0.9281328153311657,0.9171837998907929,0.9125955129873544,0.9643945117221167,0.915673720576187,0.937396754733274,0.8997924179464788,0.8776573827070392,0.9874103128940149,0.843703887236678,0.9087562380224217,0.914301014664714,0.41632291660366977,0.42510880496331077,0.4441509645280632,0.2832221300613698,0.37010709557267946,0.42547904198697617,0.44255418574822164,0.5871377063789294,0.6957845657140403,0.5549668942581609,0.5525708372008261,0.717625400631304,0.48008599413754555,0.627223162205083,0.6855414478525695,0.8538263559671401,0.9429173868968177,0.774744437504544,0.9373457340441264,0.9087698838603661,0.9251035102018005,0.847208447609773,0.9999685853835515,0.8913424473898806,0.8891530246945413,0.8401604343302275,0.911151641065517,0.8505924502167211,0.9631736444165517,0.9869421428643859,0.9271776912346199,0.925285110588249
0.7529796788841103,0.2353685675037954,0.7315010677113035,0.8303913471912726,0.700353981440837,0.7548252173835142,0.6232209983992704,0.9369088707120072,0.0,0.8695833058951346,0.8927897989158963,0.8872205790290825,0.8884980513358584,0.9703078402057002,0.9177669865501397,0.8980708951726731,0.78373179787483,0.853788894787912,0.8514212903272775,0.860120658277839,0.8104344482253986,0.494806585814509,0.5220020800052647,0.5228806128948389,0.3505804938178989,0.4371600377674873,0.49837214535433727,0.540526639803372,0.6956543619702457,0.7847752416219609,0.610444954785287,0.6003871305473558,0.8126283577234346,0.5021581546989637,0.6731421468234218,0.7215779694047665,0.7468067530954634,0.724844972612986,0.7708179010672848,0.8068881440136642,0.7444774374446003,0.8755371060550621,0.7083465388680563,0.8257945892926686,0.7178890852516366,0.8160148542179685,0.6858745819693047,0.8323405292774751,0.6930962530999729,0.8621862207407307,0.9422502096613272,0.8903101738177381,0.7647414788477402
0.7856153356936143,0.19267435199723906,0.8700730674000661,0.9459509762278946,0.7752835358485647,0.8305295600394004,0.746844545873955,0.9281328153311657,0.8695833058951346,0.0,0.9035106398320698,0.9307908202338508,0.96194820604384,0.8851994483678157,0.8972580199238418,0.9293863598182606,0.7914963462565436,0.9698646971840048,0.7096041125401087,0.7341103241762063,0.8169100303659965,0.38274702238286934,0.39124564660381217,0.3973702041861775,0.26308340712276657,0.3450890600001938,0.3852340947776218,0.41290442734872496,0.5634961372306504,0.6177298685413164,0.49334744603678166,0.4866121324008255,0.6372981335354084,0.39789516146266546,0.5629724630553112,0.6201989381432923,0.6763291216786714,0.7671315824350377,0.6155258838690312,0.8176929671142961,0.8277660838616517,0.8083806216296665,0.7656224607551179,0.9210455600407818,0.8451745220449683,0.8691326943052343,0.6866477628932436,0.7975855204690466,0.7180875697361878,0.9439650359563099,0.9629044273809634,0.9742149939363034,0.7962699224455778
