Cingulate area 2,Frontal association cortex,Cornu ammonis 3,Dentate gyrus,Cornu ammonis 2,Cornu ammonis 1,Fasciola cinereum,Subiculum,Postrhinal cortex,Presubiculum,Parasubiculum,Perirhinal area 35,Perirhinal area 36,Medial entorhinal cortex,Lateral entorhinal cortex,Primary auditory area,"Secondary auditory area, dorsal part","Secondary auditory area, ventral part","Piriform cortex, layer 1","Piriform cortex, layer 2","Piriform cortex, layer 3",Ventrolateral orbital area,Lateral orbital area,Ventral orbital area,Medial orbital area,Dorsolateral orbital area,Prelimbic area,Secondary motor area,Frontal association area 3,Primary motor area,"Agranular insular cortex, ventral area",Agranular insular cortex dorsal area,Cingulate area 1,Infralimbic area,Dysgranular insular cortex,Granular insular cortex,"Primary somatosensory area, forelimb representation","Primary somatosensory area, dysgranular zone","Primary somatosensory area, face representation",Secondary somatosensory area,"Primary somatosensory area, hindlimb representation","Agranular insular cortex, posterior area","Primary somatosensory area, barrel field",Retrosplenial dysgranular area,"Primary somatosensory area, trunk representation",Retrosplenial granular area,"Parietal association cortex, lateral area","Parietal association cortex, medial area","Parietal association cortex, posterior area",Primary visual area,"Secondary visual area, lateral part",Temporal association cortex,"Secondary visual area, medial part"
0.0,0.21739416154326288,0.8667235068412156,0.8386707758797322,0.8666163600211158,0.8174509768491958,0.9139333718589202,0.8670057035977714,0.6112491292114239,0.834741402846379,0.7255841014316606,0.8735108993781733,0.8776786645361421,0.6187985335289029,0.7766170833823373,0.9106628260267864,0.9344147679331282,0.87200494058365,0.887429567000754,0.7190007494964196,0.8928905500701414,0.44718447431273106,0.4829349286276512,0.46629737797421084,0.3791993244934196,0.37638495600169103,0.631586339458193,0.5689004567130428,0.6522694508305533,0.8154221449002316,0.8344461653105507,0.73346154193483,0.9193222900424073,0.7312590849700286,0.7855880152290845,0.8270351466006157,0.9036947122339907,0.9790189792998598,0.7952277553114144,0.8189680865085812,0.8462008639436,0.8886701290889418,0.8430547995933508,0.7893343284483114,0.9000934434666914,0.848497166266183,0.7091422463732772,0.8351280008454538,0.8934786549974395,0.8796670445436678,0.7344387685398446,0.8077692967931837,0.757185147521077
0.21739416154326288,0.0,0.2952141765321047,0.3102129347440936,0.28708821621611486,0.28427439133829785,0.24478311118968624,0.29874462696190446,0.3324170963544344,0.2751995155441188,0.28622753200342876,0.2423680970584475,0.27739958018091815,0.34111922361405306,0.28807971414851746,0.2718869673865912,0.2569726707245168,0.2966970713189486,0.312491595118727,0.3382950207345576,0.26319243264649006,0.5441865283529154,0.5920835427040576,0.5833346831181258,0.708977348702661,0.7250723323332461,0.3731282631145211,0.4501557635986963,0.40832253277697045,0.32016655606842076,0.2798733029298299,0.3488806454458484,0.18709833435858605,0.2991484351323975,0.34499267393385025,0.3219886785911996,0.2120830807480234,0.22085413096173115,0.3567040717138286,0.2979678657821929,0.23206722134486674,0.2544222707486266,0.2561488223955259,0.27611072219067667,0.29434805877028436,0.26730559532903736,0.3150879833131032,0.25974139459897894,0.23875526455719032,0.28873717632451473,0.34516738546353276,0.2807480139609021,0.31605934969284716
0.8667235068412156,0.2952141765321047,0.0,0.8989863853814883,0.9559136626822285,0.9101215416653724,0.9484773221067181,0.8884780154222494,0.73256325835585,0.9928244705132394,0.8775297608539451,0.8666544249437781,0.9031568846278213,0.7483691006261797,0.9848268544199151,0.9330841918167647,0.9630916179098246,1.0,0.9050308658648706,0.8463101147014912,0.9498993437323778,0.6522673582306191,0.6653405469774833,0.6738243012481748,0.5093531898567631,0.5442302042283407,0.7952237572223603,0.7166187827972307,0.8499328255823765,0.9250676062967889,0.9396179634066524,0.8402275381962009,0.826572239716915,0.8249884970486653,0.8773165764962079,0.9425427192359577,0.8094364543433495,0.8670819064684365,0.9313036181569699,0.9421888581685393,0.7784112376766804,0.8862546956339892,0.882825825874743,0.8819830549750277,0.9847893566480693,0.8659162644557346,0.890969786684728,0.9055765085703315,0.9431838062196377,0.9350541049597826,0.8750465463284532,0.9041235844783774,0.8755341021898949
0.8386707758797322,0.3102129347440936,0.8989863853814883,0.0,0.9365488503245212,0.901634998490797,0.9060959356913648,0.9704254973811012,0.7346357683859294,0.9436565386123327,0.797040345821241,0.9337033253868261,0.9154174208836616,0.7011705664120101,0.9331367775502494,0.9919431876162953,0.9500244202613646,0.9308111820573299,0.9617054452925465,0.856681722889238,0.9792144407643628,0.6397151847991501,0.6785834571124633,0.6754577534056876,0.5247424587218606,0.5528708336582701,0.7770651267623204,0.7718586351478259,0.8506328710838467,0.899324906023126,0.924063655883191,0.9586996223695514,0.7341832741586322,0.8500019243705105,0.9180044181268375,0.9733344394633122,0.7901115792603011,0.8551876291260556,0.9527524204078428,0.9368818379098423,0.8041841771588467,0.8917053814539904,0.9030091930485489,0.8702882516309407,0.9717416597453854,0.9114131177583704,0.8715523555714718,0.8687702878024995,0.8743736035572095,0.8472769617345274,0.9799393780752551,0.855843682533847,0.859839002914325
0.8666163600211158,0.28708821621611486,0.9559136626822285,0.9365488503245212,0.0,0.9224635572765438,0.9126062829926759,0.9178824408719091,0.753958248582185,0.9738234068101851,0.8884007499040715,0.9244262180854006,0.9334856323870676,0.7214277144178355,0.871994940434876,0.9018761562274145,1.0,1.0,0.8732290267218115,0.9150675878658011,0.9200171786750944,0.6238938765117414,0.6444365923897487,0.6929472621829489,0.5207214507160959,0.518597681601629,0.7598981536007815,0.7377477746738266,0.8215604339113721,0.9036621604274254,0.9121103761056114,0.9462890667485403,0.7638536805246866,0.8015995322950152,0.9307163699286095,0.9315324358179894,0.7777997470193158,0.8978012550618802,0.9556821054271373,0.8901486139759897,0.8133190637771964,0.8360479011469004,0.8694454324983969,0.9072154074738688,0.9537573305606682,0.8781076498848372,0.9164248737171605,0.931833022746072,0.919743227582219,0.9824210989894564,0.8806191607284345,0.8285465908905921,0.8946328692535076
0.8174509768491958,0.28427439133829785,0.9101215416653724,0.901634998490797,0.9224635572765438,0.0,0.8968887795938496,0.9702813732101293,0.7477777110895986,0.9397902331434754,0.8628980614479861,0.8409355691646694,0.9629958726081517,0.6984542807761027,0.8922897056236013,0.9132736731004929,0.9320468237945922,0.964166020772456,0.9223147569426375,0.8268199363142685,0.8746404885339076,0.5894238042075353,0.6297832375221781,0.6358000241048672,0.48066389103459434,0.4958869327047185,0.7514928106545025,0.6851928485685288,0.7406555289397236,0.900357674716133,0.8240415237419013,0.8450227580996977,0.7650673401607373,0.8036319223041544,0.876272009374055,0.9180117788552128,0.840732555988345,0.8790022039207459,0.8771246265126084,0.8562188820987738,0.8837007293124811,0.8660832418462704,0.8483409026988531,0.8597225823683645,0.9118100709019433,0.9742970454947029,0.809259265264555,0.8910529164297094,0.9453222111604588,0.927265338919673,0.9277678806736942,0.7939364551905731,0.8411332128485033
0.9139333718589202,0.24478311118968624,0.9484773221067181,0.9060959356913648,0.9126062829926759,0.8968887795938496,0.0,0.883377666490282,0.6795271012530879,0.865961543762665,0.7948317481012922,0.847700506188234,0.9259384999757005,0.6478386331351343,0.8845301961773441,0.9791645337645197,0.9419192675428214,0.889929060559419,0.9046931402243765,0.8470936377429813,0.8873903237226501,0.5283709220523927,0.5538346041525283,0.560543473779916,0.440700648205617,0.41761358832753925,0.704510830729015,0.6360675738010152,0.7278994395369817,0.8721040590566059,0.9515587538818333,0.8084494539574105,0.7812409936535082,0.7727482107635588,0.8362955734939376,0.8731563358379635,0.899712475567802,0.9735945787556396,0.8657327300830938,0.9162297904008588,0.8856087620450117,0.869947676812964,0.8226777386755593,0.9423418704117852,0.8915946789410166,0.9245535105747852,0.8127173181321296,0.9778832482726966,0.8773151417851076,0.865410243492969,0.8365582783445241,0.8295635355039997,0.8908263476617081
0.8670057035977714,0.29874462696190446,0.8884780154222494,0.9704254973811012,0.9178824408719091,0.9702813732101293,0.883377666490282,0.0,0.8568847723946345,0.9929127455360311,0.8835246845113884,0.8930168658734535,1.0,0.808159654471199,0.9961672683832953,0.914524650493512,0.9358722885146541,0.9785998027169841,0.9246452213176837,0.8508875092874209,0.9067352658598127,0.6104706623988346,0.7062351300107733,0.6743164138112898,0.5478738336432806,0.5317848749144879,0.7514347261251741,0.7479971236238169,0.8218070901184129,0.9057457395724747,0.8589347287679442,0.8241291821278073,0.712568823410227,0.7951121072984038,0.8612878732375687,0.9070990937954749,0.7505969170049062,0.9565354415113115,0.9442700609814169,0.8645691789341178,0.8084550279674263,0.8847817539811879,0.9010798339575129,0.9143560719579154,1.0,0.9329172884496455,0.9755161946561394,0.8987109869970545,0.8857596883607275,1.0,0.9760908349112307,0.8954769318708321,0.9783877141327849
0.6112491292114239,0.3324170963544344,0.73256325835585,0.7346357683859294,0.753958248582185,0.7477777110895986,0.6795271012530879,0.8568847723946345,0.0,0.8572748983997509,0.8399994256288793,0.6691788267908988,0.8537817830293022,0.930269766419362,0.844389003425062,0.728146678889795,0.6654977209509816,0.8406546621947295,0.6377676643440303,0.7365478659960754,0.6333052256818833,0.6235191545640153,0.695286465593177,0.6224966221027143,0.5843037741201645,0.5757387910020774,0.6701313178755751,0.61935654267243,0.719431974412249,0.6733929412645866,0.6668036446279975,0.7282424099562953,0.4718889015388669,0.6032754329428616,0.7231457186736103,0.684295980138944,0.5242638455105719,0.601811942537125,0.7288820174257098,0.6397284437699267,0.5521454537846336,0.6491232749394424,0.6392860314976777,0.7937012727850071,0.7823646540774133,0.795406570345916,0.9607177311207206,0.7894442323860705,0.6490401987265054,0.8228129920769264,0.9102040091309388,0.8658168222508517,0.9078904041772106
0.834741402846379,0.2751995155441188,0.9928244705132394,0.9436565386123327,0.9738234068101851,0.9397902331434754,0.865961543762665,0.9929127455360311,0.8572748983997509,0.0,0.9495662821893219,0.8859866688783243,0.9810458399743294,0.8370069704736562,0.9880306499824348,0.9286928470761441,0.9399655337042045,0.9630638568597109,0.8467131113007433,0.8747234048824082,0.8665028986657309,0.5933562067937056,0.6398711103831499,0.6178714886101562,0.5339861360806982,0.5050815876551039,0.7810643792539919,0.6652020621156318,0.810689012957965,0.8357100972373087,0.8368679764008309,0.8646591535525296,0.7216902033289353,0.7397049207878255,0.8615760249786943,0.8781512242702372,0.7024954705275182,0.8080713320169137,0.8955362966519644,0.8465326362605821,0.7320791436703179,0.9255794565631387,0.8702361113016501,0.9204565442194912,0.9743046873927302,0.8976250990620656,0.9633563746516387,0.8843637641637023,0.9091072364338244,1.0,1.0,0.9732013853169401,0.9182246447516941
